"dataset","subregion","start_date","runtime","start_date_1","runtime_1","start_date_2","runtime_2","start_date_3","runtime_3","start_date_4","runtime_4"
"brazil","Distrito Federal",2020-10-02 19:55:00,1586.252,2020-10-01 21:02:54,1386.986,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1784.354,2020-09-28 19:47:16,2320.836
"brazil","Espirito Santo",2020-10-02 19:55:00,1661.052,2020-10-01 21:02:54,1602.237,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,2697.482,2020-09-28 19:47:16,2542.584
"brazil","Goiás",2020-10-02 19:55:00,1246.919,2020-10-01 21:02:54,1496.25,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1052.168,2020-09-28 19:47:16,1106.006
"brazil","Maranhão",2020-10-02 19:55:00,-1,2020-10-01 21:02:54,1034.759,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1699.36,2020-09-28 19:47:16,1658.641
"brazil","Mato Grosso",2020-10-02 19:55:00,1405.769,2020-10-01 21:02:54,1109.508,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1517.387,2020-09-28 19:47:16,1541.781
"brazil","Mato Grosso do Sul",2020-10-02 19:55:00,1922.407,2020-10-01 21:02:54,1189.663,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1716.102,2020-09-28 19:47:16,1723.494
"brazil","Minas Gerais",2020-10-02 19:55:00,1443.145,2020-10-01 21:02:54,1236.983,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,2517.319,2020-09-28 19:47:16,-1
"brazil","Pará",2020-10-02 19:55:00,1372.556,2020-10-01 21:02:54,1556.505,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,2679.416,2020-09-28 19:47:16,-1
"brazil","Paraíba",2020-10-02 19:55:00,1520.773,2020-10-01 21:02:54,1161.916,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1906.724,2020-09-28 19:47:16,1725.431
"brazil","Paraná",2020-10-02 19:55:00,1337.86,2020-10-01 21:02:54,1427.016,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,2578.996,2020-09-28 19:47:16,2275.049
"brazil","Pernambuco",2020-10-02 19:55:00,1262.529,2020-10-01 21:02:54,1277.825,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1641.468,2020-09-28 19:47:16,1472.337
"brazil","Piauí",2020-10-02 19:55:00,1122.584,2020-10-01 21:02:54,918.191,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1378.505,2020-09-28 19:47:16,1362.939
"brazil","Rio de Janeiro",2020-10-02 19:55:00,1262.841,2020-10-01 21:02:54,908.928,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1080.77,2020-09-28 19:47:16,1152.515
"brazil","Rio Grande do Norte",2020-10-02 19:55:00,1069.186,2020-10-01 21:02:54,994.991,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1187.01,2020-09-28 19:47:16,1006.215
"brazil","Rio Grande do Sul",2020-10-02 19:55:00,1187.556,2020-10-01 21:02:54,1030.645,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1686.354,2020-09-28 19:47:16,1303.666
"brazil","Rondônia",2020-10-02 19:55:00,1234.178,2020-10-01 21:02:54,1036.965,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1430.202,2020-09-28 19:47:16,1483.18
"brazil","Roraima",2020-10-02 19:55:00,1313.288,2020-10-01 21:02:54,1155.045,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,2099.597,2020-09-28 19:47:16,2077.678
"brazil","Santa Catarina",2020-10-02 19:55:00,3043.877,2020-10-01 21:02:54,1616.371,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,2015.878,2020-09-28 19:47:16,2128.549
"brazil","São Paulo",2020-10-02 19:55:00,1258.024,2020-10-01 21:02:54,1318.366,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1567.988,2020-09-28 19:47:16,1515.824
"brazil","Sergipe",2020-10-02 19:55:00,1887.283,2020-10-01 21:02:54,1708.983,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,2059.724,2020-09-28 19:47:16,1790.023
"brazil","Tocantins",2020-10-02 19:55:00,1513.38,2020-10-01 21:02:54,1366.109,2020-09-30 00:06:03,-1,2020-09-29 09:46:50,1832.034,2020-09-28 19:47:16,1408.929
"canada","Alberta",2020-10-01 21:40:24,1391.189,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,657.155,2020-09-28 22:59:05,679.972,2020-09-27 02:19:04,428.508000000002
"canada","British Columbia",2020-10-01 21:40:24,373.038,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,409.863,2020-09-28 22:59:05,476.8,2020-09-27 02:19:04,435.544000000002
"canada","Manitoba",2020-10-01 21:40:24,915.392,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,718.013,2020-09-28 22:59:05,644.786,2020-09-27 02:19:04,417.314999999999
"canada","New Brunswick",2020-10-01 21:40:24,628.427,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,439.261,2020-09-28 22:59:05,472.197,2020-09-27 02:19:04,246.802
"canada","Nova Scotia",2020-10-01 21:40:24,438.294,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,400.499,2020-09-28 22:59:05,489.9,2020-09-27 02:19:04,543.527999999998
"canada","Ontario",2020-10-01 21:40:24,690.864,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,738.601,2020-09-28 22:59:05,732.673,2020-09-27 02:19:04,404.876
"canada","Quebec",2020-10-01 21:40:24,1330.438,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,1268.16,2020-09-28 22:59:05,1342.358,2020-09-27 02:19:04,841.482
"canada","Saskatchewan",2020-10-01 21:40:24,1093.75,2020-09-30 00:07:02,-1,2020-09-29 10:36:29,878.386,2020-09-28 22:59:05,1035.114,2020-09-27 02:19:04,751.310000000001
"colombia","",2020-09-26 04:33:39,-1,2020-09-25 00:05:09,-1,2020-09-09 19:53:00,-1,NA,NA,NA,NA
"germany","Baden-Württemberg",2020-09-29 10:58:19,1803.013,2020-09-27 03:11:26,1049.532,2020-09-21 10:46:59,1151.297,2020-09-20 09:24:45,1069.157,2020-09-19 08:39:42,1498.343
"germany","Bayern",2020-09-29 10:58:19,2516.857,2020-09-27 03:11:26,1516.974,2020-09-21 10:46:59,1006.529,2020-09-20 09:24:45,1241.289,2020-09-19 08:39:42,1278.678
"germany","Berlin",2020-09-29 10:58:19,-1,2020-09-27 03:11:26,678.144,2020-09-21 10:46:59,1104.457,2020-09-20 09:24:45,1100.178,2020-09-19 08:39:42,1051.612
"germany","Brandenburg",2020-09-29 10:58:19,1151.068,2020-09-27 03:11:26,660.096999999998,2020-09-21 10:46:59,754.335,2020-09-20 09:24:45,781.35,2020-09-19 08:39:42,528.704
"germany","Bremen",2020-09-29 10:58:19,1251.675,2020-09-27 03:11:26,680.161,2020-09-21 10:46:59,772.355,2020-09-20 09:24:45,696.791,2020-09-19 08:39:42,645.361
"germany","Hamburg",2020-09-29 10:58:19,1684.338,2020-09-27 03:11:26,1187.515,2020-09-21 10:46:59,1470.784,2020-09-20 09:24:45,999999,2020-09-19 08:39:42,1100.595
"germany","Hessen",2020-09-29 10:58:19,1466.097,2020-09-27 03:11:26,723.906000000003,2020-09-21 10:46:59,896.418,2020-09-20 09:24:45,1044.089,2020-09-19 08:39:42,759.855
"germany","Niedersachsen",2020-09-29 10:58:19,1317.149,2020-09-27 03:11:26,694.857,2020-09-21 10:46:59,743.044,2020-09-20 09:24:45,755.193,2020-09-19 08:39:42,799.821
"germany","Nordrhein-Westfalen",2020-09-29 10:58:19,1845.116,2020-09-27 03:11:26,1113.352,2020-09-21 10:46:59,1054.364,2020-09-20 09:24:45,982.327,2020-09-19 08:39:42,1119.801
"germany","Rheinland-Pfalz",2020-09-29 10:58:19,2634.716,2020-09-27 03:11:26,1762.508,2020-09-21 10:46:59,1196.412,2020-09-20 09:24:45,1419.639,2020-09-19 08:39:42,1058.659
"germany","Saarland",2020-09-29 10:58:19,1029.506,2020-09-27 03:11:26,761.489000000001,2020-09-21 10:46:59,1154.258,2020-09-20 09:24:45,684.729,2020-09-19 08:39:42,999999
"germany","Sachsen-Anhalt",2020-09-29 10:58:19,1077.759,2020-09-27 03:11:26,616.025999999998,2020-09-21 10:46:59,789.717,2020-09-20 09:24:45,797.485,2020-09-19 08:39:42,749.437
"germany","Thüringen",2020-09-29 10:58:19,962.924,2020-09-27 03:11:26,642.66,2020-09-21 10:46:59,674.106,2020-09-20 09:24:45,728.862,2020-09-19 08:39:42,578.999
"germany","Mecklenburg-Vorpommern",2020-09-29 10:58:19,1092.457,2020-09-27 03:11:26,1076.618,2020-09-21 10:46:59,1164.055,2020-09-20 09:24:45,1301.641,2020-09-19 08:39:42,1236.362
"germany","Sachsen",2020-09-29 10:58:19,1054.048,2020-09-27 03:11:26,615.587000000003,2020-09-21 10:46:59,540.615,2020-09-20 09:24:45,545.017,2020-09-19 08:39:42,449.358
"germany","Schleswig-Holstein",2020-09-29 10:58:19,1527.309,2020-09-27 03:11:26,731.068000000003,2020-09-21 10:46:59,902.784,2020-09-20 09:24:45,882.317,2020-09-19 08:39:42,800.514
"india","Andaman and Nicobar",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4526.029,2020-09-27 03:41:25,2772.395,2020-09-21 11:12:08,2785.592,2020-09-20 10:37:55,2719.966
"india","Andhra Pradesh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4516.794,2020-09-27 03:41:25,3235.459,2020-09-21 11:12:08,1912.223,2020-09-20 10:37:55,2556.087
"india","Arunachal Pradesh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4450.863,2020-09-27 03:41:25,2148.647,2020-09-21 11:12:08,1158.309,2020-09-20 10:37:55,1215.562
"india","Assam",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4429.928,2020-09-27 03:41:25,2517.365,2020-09-21 11:12:08,2588.324,2020-09-20 10:37:55,1692.025
"india","Bihar",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,5237.873,2020-09-27 03:41:25,3025.609,2020-09-21 11:12:08,1737.148,2020-09-20 10:37:55,1726.88
"india","Chandigarh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4061.458,2020-09-27 03:41:25,2212.944,2020-09-21 11:12:08,1398.753,2020-09-20 10:37:55,1679.539
"india","Chhattisgarh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4765.545,2020-09-27 03:41:25,2234.082,2020-09-21 11:12:08,1190.79,2020-09-20 10:37:55,1167.537
"india","Dadra and Nagar Haveli",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,3025.843,2020-09-27 03:41:25,1097.389,2020-09-21 11:12:08,750.863,2020-09-20 10:37:55,1017.893
"india","Goa",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4095.696,2020-09-27 03:41:25,2072.187,2020-09-21 11:12:08,1369.241,2020-09-20 10:37:55,1151.647
"india","Gujarat",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,5435.335,2020-09-27 03:41:25,2566.616,2020-09-21 11:12:08,1878.43,2020-09-20 10:37:55,1849.398
"india","Haryana",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,5475.5,2020-09-27 03:41:25,3185.901,2020-09-21 11:12:08,2307.116,2020-09-20 10:37:55,2468.282
"india","Himachal Pradesh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,3830.976,2020-09-27 03:41:25,1647.712,2020-09-21 11:12:08,1083.158,2020-09-20 10:37:55,782.053
"india","Jammu and Kashmir",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,5680.363,2020-09-27 03:41:25,2566.535,2020-09-21 11:12:08,1298.373,2020-09-20 10:37:55,1552.219
"india","Jharkhand",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4390.638,2020-09-27 03:41:25,2123.008,2020-09-21 11:12:08,2601.007,2020-09-20 10:37:55,1337.094
"india","Karnataka",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4589.451,2020-09-27 03:41:25,2925.074,2020-09-21 11:12:08,1705.444,2020-09-20 10:37:55,1807.141
"india","Kerala",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4563.911,2020-09-27 03:41:25,3219.682,2020-09-21 11:12:08,1659.965,2020-09-20 10:37:55,1799.29
"india","Ladakh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,2159.968,2020-09-27 03:41:25,943.064999999999,2020-09-21 11:12:08,1063.857,2020-09-20 10:37:55,648.209
"india","Madhya Pradesh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,5414.78,2020-09-27 03:41:25,2633.47,2020-09-21 11:12:08,1748.922,2020-09-20 10:37:55,1647.533
"india","Maharashtra",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4424.777,2020-09-27 03:41:25,3216.172,2020-09-21 11:12:08,1483.665,2020-09-20 10:37:55,1357.034
"india","Manipur",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,2377.922,2020-09-27 03:41:25,1065.013,2020-09-21 11:12:08,730.24,2020-09-20 10:37:55,690.331
"india","Meghalaya",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,2900.66,2020-09-27 03:41:25,2214.245,2020-09-21 11:12:08,1657.151,2020-09-20 10:37:55,1268.39
"india","Mizoram",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,1633.819,2020-09-27 03:41:25,943.336000000003,2020-09-21 11:12:08,633.024,2020-09-20 10:37:55,624.851
"india","Nagaland",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4427.104,2020-09-27 03:41:25,2390.177,2020-09-21 11:12:08,1442.232,2020-09-20 10:37:55,1245.521
"india","NCT of Delhi",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,6916.728,2020-09-27 03:41:25,3579.086,2020-09-21 11:12:08,1832.147,2020-09-20 10:37:55,2669.372
"india","Odisha",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,2696.043,2020-09-27 03:41:25,2123.68,2020-09-21 11:12:08,1640.987,2020-09-20 10:37:55,1290.108
"india","Puducherry",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4278.626,2020-09-27 03:41:25,2347.008,2020-09-21 11:12:08,1229.544,2020-09-20 10:37:55,1132.71
"india","Punjab",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,5837.522,2020-09-27 03:41:25,2876.348,2020-09-21 11:12:08,1139.952,2020-09-20 10:37:55,1198.17
"india","Rajasthan",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4006.061,2020-09-27 03:41:25,2490.334,2020-09-21 11:12:08,1623.954,2020-09-20 10:37:55,1744.678
"india","Sikkim",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,3010.775,2020-09-27 03:41:25,1230.96,2020-09-21 11:12:08,1096.296,2020-09-20 10:37:55,1070.921
"india","Tamil Nadu",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4252.467,2020-09-27 03:41:25,2118.953,2020-09-21 11:12:08,1426.22,2020-09-20 10:37:55,2099.709
"india","Telangana",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,1971.687,2020-09-27 03:41:25,1563.769,2020-09-21 11:12:08,1252.406,2020-09-20 10:37:55,1638.595
"india","Tripura",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,3608.753,2020-09-27 03:41:25,2190.996,2020-09-21 11:12:08,1355.211,2020-09-20 10:37:55,1560.162
"india","Uttar Pradesh",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4909.857,2020-09-27 03:41:25,2667.055,2020-09-21 11:12:08,1692.627,2020-09-20 10:37:55,1236.244
"india","Uttarakhand",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,4266.993,2020-09-27 03:41:25,1954.671,2020-09-21 11:12:08,1049.599,2020-09-20 10:37:55,1116.654
"india","West Bengal",2020-09-30 00:07:41,-1,2020-09-29 13:58:56,5941.283,2020-09-27 03:41:25,-1,2020-09-21 11:12:08,1752.149,2020-09-20 10:37:55,1661.525
"italy","Abruzzo",2020-09-29 15:56:48,1031.616,2020-09-27 06:02:07,787.314999999999,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,427.68,2020-09-20 11:24:59,645.844
"italy","Basilicata",2020-09-29 15:56:48,1825.07,2020-09-27 06:02:07,775.700000000001,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,459.128,2020-09-20 11:24:59,612.472
"italy","Calabria",2020-09-29 15:56:48,1281.778,2020-09-29 14:10:19,1222.48,2020-09-27 06:02:07,-1,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,766.55
"italy","Campania",2020-09-29 15:56:48,2370.801,2020-09-27 06:02:07,917.998,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,1265.275,2020-09-20 11:24:59,1327.513
"italy","Emilia-Romagna",2020-09-29 15:56:48,2125.367,2020-09-27 06:02:07,1148.99,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,1146.961,2020-09-20 11:24:59,1264.838
"italy","Friuli Venezia Giulia",2020-09-29 15:56:48,1045.853,2020-09-27 06:02:07,710.866999999998,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,662.081,2020-09-20 11:24:59,803.429
"italy","Lazio",2020-09-29 15:56:48,2669.528,2020-09-27 06:02:07,1702.508,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,1749.891,2020-09-20 11:24:59,1367.871
"italy","Liguria",2020-09-29 15:56:48,1764.204,2020-09-27 06:02:07,862.377,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,664.294,2020-09-20 11:24:59,833.504
"italy","Lombardia",2020-09-29 15:56:48,2323.066,2020-09-27 06:02:07,1835.748,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,1231.77,2020-09-20 11:24:59,1502.737
"italy","Marche",2020-09-29 15:56:48,1605.81,2020-09-27 06:02:07,658.440000000002,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,775.6,2020-09-20 11:24:59,777.507
"italy","Molise",2020-09-29 15:56:48,1418.128,2020-09-27 06:02:07,754.948,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,716.618,2020-09-20 11:24:59,755.275
"italy","Piemonte",2020-09-29 15:56:48,1563.218,2020-09-27 06:02:07,874.198,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,1538.351,2020-09-20 11:24:59,1652.373
"italy","Puglia",2020-09-29 15:56:48,1774.063,2020-09-27 06:02:07,769.542999999998,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,668.291,2020-09-20 11:24:59,700.483
"italy","Sardegna",2020-09-29 15:56:48,2272.224,2020-09-27 06:02:07,869.054,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,961.631,2020-09-20 11:24:59,1040.554
"italy","Sicilia",2020-09-29 15:56:48,1738.618,2020-09-27 06:02:07,773.299999999999,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,627.389,2020-09-20 11:24:59,987.324
"italy","Toscana",2020-09-29 15:56:48,1275.692,2020-09-27 06:02:07,846.324000000001,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,777.673,2020-09-20 11:24:59,883.466
"italy","Trentino-Alto Adige",2020-09-29 15:56:48,1626.171,2020-09-27 06:02:07,741.259000000002,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,651.733,2020-09-20 11:24:59,938.278
"italy","Umbria",2020-09-29 15:56:48,1541.511,2020-09-27 06:02:07,1043.884,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,899.412,2020-09-20 11:24:59,829.625
"italy","Valle d'Aosta",2020-09-29 15:56:48,531.904,2020-09-27 06:02:07,925.244999999999,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,812.265,2020-09-20 11:24:59,569.568
"italy","Veneto",2020-09-29 15:56:48,2352.754,2020-09-27 06:02:07,1042.929,2020-09-21 16:16:56,-1,2020-09-21 11:59:19,787.812,2020-09-20 11:24:59,973.396
"russia","",2020-09-26 07:35:51,-1,2020-09-25 00:06:55,-1,2020-09-09 21:17:08,-1,NA,NA,NA,NA
"united-kingdom","East Midlands",2020-10-02 00:00:50,1671.482,2020-10-01 00:00:50,2078.232,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,2470.142,2020-09-28 00:00:50,2514.697
"united-kingdom","East of England",2020-10-02 00:00:50,1023.77,2020-10-01 00:00:50,1335.891,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,2477.686,2020-09-28 00:00:50,1849.442
"united-kingdom","England",2020-10-02 00:00:50,1091.238,2020-10-01 00:00:50,1152.841,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1725.485,2020-09-28 00:00:50,-1
"united-kingdom","London",2020-10-02 00:00:50,849.555,2020-10-01 00:00:50,558.462,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1484.546,2020-09-28 00:00:50,1309.05
"united-kingdom","North East",2020-10-02 00:00:50,-1,2020-10-01 00:00:50,1590.331,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1586.971,2020-09-28 00:00:50,1568.965
"united-kingdom","North West",2020-10-02 00:00:50,1610.529,2020-10-01 00:00:50,2230.676,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1753.58,2020-09-28 00:00:50,2389.267
"united-kingdom","Northern Ireland",2020-10-02 00:00:50,861.326,2020-10-01 00:00:50,925.092,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1020.789,2020-09-28 00:00:50,934.854
"united-kingdom","Scotland",2020-10-02 00:00:50,518.737,2020-10-01 00:00:50,455.963,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,705.263,2020-09-28 00:00:50,751.398
"united-kingdom","South East",2020-10-02 00:00:50,1056.224,2020-10-01 00:00:50,1194.432,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1531.908,2020-09-28 00:00:50,1543.999
"united-kingdom","South West",2020-10-02 00:00:50,877.93,2020-10-01 00:00:50,933.27,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,952.449,2020-09-28 00:00:50,1202.749
"united-kingdom","Wales",2020-10-02 00:00:50,1564.89,2020-10-01 00:00:50,1815.006,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1484.807,2020-09-28 00:00:50,1360.925
"united-kingdom","West Midlands",2020-10-02 00:00:50,1385.452,2020-10-01 00:00:50,1513.996,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,3120.982,2020-09-28 00:00:50,1747.261
"united-kingdom","Yorkshire and The Humber",2020-10-02 00:00:50,2008.752,2020-10-01 00:00:50,1513.257,2020-09-30 00:00:48,-1,2020-09-29 00:00:49,1966.538,2020-09-28 00:00:50,2367.895
"united-states","Alabama",2020-10-02 03:01:32,3756.609,2020-10-01 00:38:33,4070.905,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6670.487,2020-09-26 12:21:27,3720.287
"united-states","Alaska",2020-10-02 03:01:32,3931.829,2020-10-01 00:38:33,3799.335,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3802.893,2020-09-26 12:21:27,2445.415
"united-states","Arizona",2020-10-02 03:01:32,2783.36,2020-10-01 00:38:33,2630.15,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3707.352,2020-09-26 12:21:27,2549.334
"united-states","Arkansas",2020-10-02 03:01:32,2673.763,2020-10-01 00:38:33,2330.185,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3742.879,2020-09-26 12:21:27,3141.976
"united-states","California",2020-10-02 03:01:32,4081.036,2020-10-01 00:38:33,6653.603,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6054.379,2020-09-26 12:21:27,4574.36
"united-states","Colorado",2020-10-02 03:01:32,4219.204,2020-10-01 00:38:33,5139.376,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6623.535,2020-09-26 12:21:27,4469.485
"united-states","Connecticut",2020-10-02 03:01:32,1518.232,2020-10-01 00:38:33,2018.221,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,1942.075,2020-09-26 12:21:27,1536.577
"united-states","Delaware",2020-10-02 03:01:32,1709.529,2020-10-01 00:38:33,1502.65,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,2028.595,2020-09-26 12:21:27,863.403
"united-states","District of Columbia",2020-10-02 03:01:32,3678.827,2020-10-01 00:38:33,3599.338,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5193.293,2020-09-26 12:21:27,2526.884
"united-states","Florida",2020-10-02 03:01:32,4393.241,2020-10-01 00:38:33,5276.125,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6023.172,2020-09-26 12:21:27,3776.603
"united-states","Georgia",2020-10-02 03:01:32,3514.843,2020-10-01 00:38:33,-1,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5687.197,2020-09-26 12:21:27,3326.159
"united-states","Guam",2020-10-02 03:01:32,3665.189,2020-10-01 00:38:33,3245.515,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3353.513,2020-09-26 12:21:27,1776.804
"united-states","Hawaii",2020-10-02 03:01:32,5459.373,2020-10-01 00:38:33,4650.804,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,7217.809,2020-09-26 12:21:27,-1
"united-states","Idaho",2020-10-02 03:01:32,3966.072,2020-10-01 00:38:33,4706.006,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,7292.361,2020-09-26 12:21:27,3742.327
"united-states","Illinois",2020-10-02 03:01:32,3555.369,2020-10-01 00:38:33,3449.894,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6088.629,2020-09-26 12:21:27,3433.07
"united-states","Indiana",2020-10-02 03:01:32,3971.552,2020-10-01 00:38:33,3797.69,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4793.998,2020-09-26 12:21:27,2376.482
